Title,Link,Job Type,Campany,Location
Accountant - Ready Mix,https://wuzzuf.net/jobs/p/mNRGd2AwRY99-Accountant---Ready-Mix-Abu-Gemeaa-Cairo-Egypt,Full TimeOn-site,Abu Gemeaa -,"New Cairo, Cairo, Egypt "
AR Accountant,https://wuzzuf.net/jobs/p/OzmW4qsrvkFp-AR-Accountant-Cairoscan-Giza-Egypt,Full TimeOn-site,Cairoscan -,"Mohandessin, Giza, Egypt "
General Accountant,https://wuzzuf.net/jobs/p/eue0uGmyKRvF-General-Accountant-Qawafil-For-Real-Estate-Investment-Cairo-Egypt,Full TimeOn-site,Qawafil For Real Estate Investment -,"New Cairo, Cairo, Egypt "
BI Analyst ( Web Developer),https://wuzzuf.net/jobs/p/v36L6K9tuhcm-BI-Analyst-Web-Developer-Dawi-Clinics-Cairo-Egypt,Full TimeOn-site,Dawi Clinics -,"Maadi, Cairo, Egypt "
Senior Internal Auditor,https://wuzzuf.net/jobs/p/zM4hYyf1zkh1-Senior-Internal-Auditor-Cairo-Egypt,Full TimeOn-site,Confidential -,"New Cairo, Cairo, Egypt "
Senior Officer Budgeting,https://wuzzuf.net/jobs/p/0zaI0DfI2wjT-Senior-Officer-Budgeting-A-T-Lease-Egypt-Giza-Egypt,Full TimeOn-site,A.T Lease Egypt -,"Sheikh Zayed, Giza, Egypt "
Logistic Specialist,https://wuzzuf.net/jobs/p/0CrdDqXcBXWI-Logistic-Specialist-Sahara-Printing-Company-Cairo-Egypt,Full TimeOn-site,Sahara Printing Company -,"Nasr City, Cairo, Egypt "
Senior AP accountant,https://wuzzuf.net/jobs/p/pYlWZgYgwvwb-Senior-AP-accountant-Midea-Group-Giza-Egypt,Full TimeOn-site,Midea Group -,"Smart Village, Giza, Egypt "
Junior Accountant,https://wuzzuf.net/jobs/p/46uCihRf4HNz-Junior-Accountant-Danat-Travels-Giza-Egypt,Full TimeOn-site,Danat Travels  -,"Dokki, Giza, Egypt "
Accounting Supervisor,https://wuzzuf.net/jobs/p/fUmnfEfdIwRB-Accounting-Supervisor-makaremtex-Giza-Egypt,Full TimeOn-site,makaremtex -,"Smart Village, Giza, Egypt "
General Accountant,https://wuzzuf.net/jobs/p/xDEvYXTHqORY-General-Accountant-KIG-Konnice-Sharqia-Egypt,Full TimeOn-site,KIG Konnice -,"10th of Ramadan City, Sharqia, Egypt "
Senior Financial Accountant,https://wuzzuf.net/jobs/p/iyGPrNJVLSr8-Senior-Financial-Accountant-Royal-Herbs-Giza-Egypt,Full TimeOn-site,Royal Herbs  -,"Abu Alnumros, Giza, Egypt "
Marketing Supervisor,https://wuzzuf.net/jobs/p/xWffQxJdUuuQ-Marketing-Supervisor-National-Paints-Cairo-Egypt,Full TimeOn-site,National Paints -,"Obour City, Cairo, Egypt "
General Accountant,https://wuzzuf.net/jobs/p/YA9Ca3EoUsX4-General-Accountant-El-Nasr-Group-Cairo-Egypt,Full TimeOn-site,El Nasr Group -,"Heliopolis, Cairo, Egypt "
Accounting Manager,https://wuzzuf.net/jobs/p/5A4vsFR0FIrI-Accounting-Manager-Miracle-On-Cairo-Egypt,Full TimeOn-site,Miracle-On -,"New Cairo, Cairo, Egypt "
Junior Accountant,https://wuzzuf.net/jobs/p/FiQgF40qsli5-Junior-Accountant-Tarek-Trade-Furniture-Cairo-Egypt,Full TimeOn-site,Tarek Trade Furniture  -,"Nasr City, Cairo, Egypt "
Auditor / Sr. Accountant - Part Time,https://wuzzuf.net/jobs/p/Ck1ZcxeaFQ1l-Auditor-Sr-Accountant---Part-Time-Mahmoud-Electric-Cairo-Egypt,Part TimeHybrid,Mahmoud Electric -,"Downtown, Cairo, Egypt "
Market Research Specialist,https://wuzzuf.net/jobs/p/kpSzjuErLi6q-Market-Research-Specialist-Forest-Line-Cairo-Egypt,Full TimeOn-site,Forest Line -,"Cairo, Egypt "
Finance Manager,https://wuzzuf.net/jobs/p/jmIQeR43Tywc-Finance-Manager-EFS-Cairo-Egypt,Full TimeOn-site,EFS -,"Maadi, Cairo, Egypt "
Market Research Analyst,https://wuzzuf.net/jobs/p/5ihOdGkLsjEE-Market-Research-Analyst-Floortec-Giza-Egypt,Full TimeOn-site,Floortec -,"6th of October, Giza, Egypt "
Accountant,https://wuzzuf.net/jobs/p/TWP7UBVQu0E9-Accountant-GEMS-Education-Cairo-Egypt,Full TimeOn-site,GEMS Education -,"Rehab City, Cairo, Egypt "
Contact Center Process Excellence Officer,https://wuzzuf.net/jobs/p/znMygrHvUj9r-Contact-Center-Process-Excellence-Officer-Tafaseel-BPO-International-Cairo-Egypt,Full TimeOn-site,Tafaseel BPO International  -,"New Cairo, Cairo, Egypt "
Performance Advisor,https://wuzzuf.net/jobs/p/g/DbnVjvNkLLK2-Performance-Advisor-Yanbu-Aramco-Sinopec-Refining-Company-YASREF-Yanbu-Saudi-Arabia,Full Time,Yanbu Aramco Sinopec Refining Company (YASREF) -,"Yanbu, Saudi Arabia "
Integrated Operations Intern (Internship 3-6 months),https://wuzzuf.net/jobs/p/g/U9EfNpbK1bs9-Integrated-Operations-Intern-Internship-3-6-months-SupportFinity™-Cairo-Egypt,Full Time,SupportFinity™ -,"Cairo, Egypt "
Finance Manager,https://wuzzuf.net/jobs/p/g/4OyyuaJO9TUb-Finance-Manager-Expertise-Recruitment-Kuwait-City-Kuwait,Full Time,Expertise Recruitment -,"Kuwait City, Kuwait "
Senior Accountant,https://wuzzuf.net/jobs/p/g/A6CRD0nkezSz-Senior-Accountant-AG-Holding-Group-Cairo-Egypt,Full Time,AG Holding Group -,"Cairo, Egypt "
Finance Manager - Investment Banking,https://wuzzuf.net/jobs/p/g/7c2HPhCM9kId-Finance-Manager---Investment-Banking-Skill-Farm-Riyadh-Saudi-Arabia,Full Time,Skill Farm -,"Riyadh, Saudi Arabia "
Business Analyst | Entry Level | Saudi National,https://wuzzuf.net/jobs/p/g/Xx9lT9hBQFta-Business-Analyst-Entry-Level-Saudi-National-Ventures-Middle-East-VME-Riyadh-Saudi-Arabia,Full Time,Ventures Middle East (VME) -,"Riyadh, Saudi Arabia "
Accounting Supervisor,https://wuzzuf.net/jobs/p/g/wU47xBYL1Akl-Accounting-Supervisor-SupportFinity™-Cairo-Egypt,Full Time,SupportFinity™ -,"Cairo, Egypt "
Accountant,https://wuzzuf.net/jobs/p/g/fkTSCVMiFfP2-Accountant-Unified-Microsystems-Dubai-United-Arab-Emirates,Full Time,Unified Microsystems -,"Dubai, United Arab Emirates "
Intern - Teaching Assistant (Arabic) - Simplilearn,https://wuzzuf.net/jobs/p/g/4u1bjvCVqwGJ-Intern---Teaching-Assistant-Arabic---Simplilearn-Fullstack-Academy-Riyadh-Saudi-Arabia,Full Time,Fullstack Academy -,"Riyadh, Saudi Arabia "
Banking & Finance Lawyer,https://wuzzuf.net/jobs/p/g/rwZXAkgaRTki-Banking-Finance-Lawyer-IDEX-Consulting-Ltd-Dubai-United-Arab-Emirates,Full Time,IDEX Consulting Ltd -,"Dubai, United Arab Emirates "
Financial Accountant,https://wuzzuf.net/jobs/p/g/Jl292BMl9yhQ-Financial-Accountant-Skill-Farm-Cairo-Egypt,Full Time,Skill Farm -,"Cairo, Egypt "
Senior Accountant,https://wuzzuf.net/jobs/p/g/1hJVzsqZBHMb-Senior-Accountant-Jadeer-Cairo-Egypt,Full Time,Jadeer -,"Cairo, Egypt "
Business Analyst (Finance or Banking or FinTech experience preferred),https://wuzzuf.net/jobs/p/g/IpS2oHGITh7R-Business-Analyst-Finance-or-Banking-or-FinTech-experience-preferred-Trans-Skills-Dubai-United-Arab-Emirates,Full Time,Trans Skills -,"Dubai, United Arab Emirates "
Business Analyst (Finance or Banking or FinTech experience preferred),https://wuzzuf.net/jobs/p/g/nRd4F3wmHSbm-Business-Analyst-Finance-or-Banking-or-FinTech-experience-preferred-Trans-Skills-LLC-Dubai-United-Arab-Emirates,Full Time,Trans Skills LLC -,"Dubai, United Arab Emirates "
Financial Analyst,https://wuzzuf.net/jobs/p/g/QLsEkRIpisVO-Financial-Analyst-Ariane-Real-Estate-Doha-Qatar,Full Time,Ariane Real Estate -,"Doha, Qatar "
Business Research Associate Senior,https://wuzzuf.net/jobs/p/g/7udkGxDgaoLd-Business-Research-Associate-Senior-Crif-Ag-Cairo-Egypt,Full Time,Crif Ag -,"Cairo, Egypt "
Management Trainee - Marketing (Female),https://wuzzuf.net/jobs/p/g/Ptickm5EfqsN-Management-Trainee---Marketing-Female-Hyatt-Centric-Dubai-United-Arab-Emirates,Full Time,Hyatt Centric -,"Dubai, United Arab Emirates "
Accounting Supervisor,https://wuzzuf.net/jobs/p/g/5q1NUwpjfAwc-Accounting-Supervisor-Valu-Cairo-Egypt,Full Time,Valu -,"Cairo, Egypt "
Senior Technical Program Manager,https://wuzzuf.net/jobs/p/g/BcOHR60JlbDH-Senior-Technical-Program-Manager-aiXplain-Dubai-United-Arab-Emirates,Full Time,aiXplain -,"Dubai, United Arab Emirates "
Accountant,https://wuzzuf.net/jobs/p/g/sR1Kmo3TqPss-Accountant-Top-Notch-Consultancy-Jeddah-Saudi-Arabia,Full Time,Top Notch Consultancy -,"Jeddah, Saudi Arabia "
Artificial Intelligence Engineer,https://wuzzuf.net/jobs/p/g/cJxKacP4SRfW-Artificial-Intelligence-Engineer-additiv-Dubai-United-Arab-Emirates,Full Time,additiv -,"Dubai, United Arab Emirates "
RPA Engineer,https://wuzzuf.net/jobs/p/g/mDiRAsyeHa5N-RPA-Engineer-Maids-cc-Cairo-Egypt,Full Time,Maids.cc -,"Cairo, Egypt "
Business Central/NAV Technical Consultant,https://wuzzuf.net/jobs/p/g/IO4cyH23qx3e-Business-CentralNAV-Technical-Consultant-Swisslog-Dubai-United-Arab-Emirates,Full Time,Swisslog -,"Dubai, United Arab Emirates "
"Business Architect on-site Dubai, UAE",https://wuzzuf.net/jobs/p/g/oNdynMUWCbEz-Business-Architect-on-site-Dubai-UAE-Outvise-Dubai-United-Arab-Emirates,Freelance / Project,Outvise -,"Dubai, United Arab Emirates "
Test Analyst - SAP Systems (Arabic speakers preferred),https://wuzzuf.net/jobs/p/g/nHWozsDositZ-Test-Analyst---SAP-Systems-Arabic-speakers-preferred-Trans-Skills-LLC-Dubai-United-Arab-Emirates,Full Time,Trans Skills LLC -,"Dubai, United Arab Emirates "
SAP Business Intelligence Specialist,https://wuzzuf.net/jobs/p/g/hoHqtRZ5gltC-SAP-Business-Intelligence-Specialist-ALSAYER-Holding-Kuwait-City-Kuwait,Full Time,ALSAYER Holding -,"Kuwait City, Kuwait "
Accounting Intern,https://wuzzuf.net/jobs/p/g/7vNBSDWGvQyj-Accounting-Intern-SNAP14-Production-Cairo-Egypt,Full Time,SNAP14 Production -,"Cairo, Egypt "
Associate Threat Intelligence Analyst,https://wuzzuf.net/jobs/p/g/C91sippO4RS5-Associate-Threat-Intelligence-Analyst-M-KOPA-Cairo-Egypt,Full Time,M-KOPA -,"Cairo, Egypt "
Accounts Receivable Clerk,https://wuzzuf.net/jobs/p/g/2eg9JVVFGEC4-Accounts-Receivable-Clerk-Grosvenor-House-Dubai-and-Le-Royal-Meridien-Beach-Resort-Spa-Dubai-United-Arab-Emirates,Full Time,Grosvenor House Dubai and Le Royal Meridien Beach Resort & Spa -,"Dubai, United Arab Emirates "
Accountant,https://wuzzuf.net/jobs/p/g/LwCRiiArbDTd-Accountant-Emirates-EHSS-Dubai-United-Arab-Emirates,Full Time,Emirates EHSS -,"Dubai, United Arab Emirates "
Fraud Manager,https://wuzzuf.net/jobs/p/g/8Vg2fZwbJbSl-Fraud-Manager-Valu-Cairo-Egypt,Full Time,Valu -,"Cairo, Egypt "
Business Analyst,https://wuzzuf.net/jobs/p/g/Kfji1P4jt8S9-Business-Analyst-DaDeDo-Riyadh-Saudi-Arabia,Full Time,DaDeDo -,"Riyadh, Saudi Arabia "
General Ledger Accountant,https://wuzzuf.net/jobs/p/g/wbUJmtQxv3fe-General-Ledger-Accountant-MDAR-Food-Company-Dubai-United-Arab-Emirates,Full Time,MDAR Food Company -,"Dubai, United Arab Emirates "
Manager - Sector budgeting,https://wuzzuf.net/jobs/p/g/vAAmE6XeC8fj-Manager---Sector-budgeting-The-Professionals-Riyadh-Saudi-Arabia,Full Time,The Professionals -,"Riyadh, Saudi Arabia "
"Associate, Construction Quantum",https://wuzzuf.net/jobs/p/g/ignF4GmqkUu0-Associate-Construction-Quantum-Secretariat-Dubai-United-Arab-Emirates,Full Time,Secretariat -,"Dubai, United Arab Emirates "
Business Strategy and Transformation Manager,https://wuzzuf.net/jobs/p/g/BbXWeuklfLOS-Business-Strategy-and-Transformation-Manager-Al-Dahra-Cairo-Egypt,Full Time,Al Dahra -,"Cairo, Egypt "
Channel Rooms Solutions Business Development Manager,https://wuzzuf.net/jobs/p/g/crpS7hpl5pWi-Channel-Rooms-Solutions-Business-Development-Manager-HP-Dubai-United-Arab-Emirates,Full Time,HP -,"Dubai, United Arab Emirates "
Land Surveyor,https://wuzzuf.net/jobs/p/g/0Uf9bgyiaj8r-Land-Surveyor-Sasel-Saudi-L-L-C-Riyadh-Saudi-Arabia,Full Time,Sasel Saudi L.L.C. -,"Riyadh, Saudi Arabia "
SOC Analyst,https://wuzzuf.net/jobs/p/g/ZwPXKn1CIM4c-SOC-Analyst-Al-Ahly-Momkn-For-E-payments-Cairo-Egypt,Full Time,Al Ahly Momkn For E-payments -,"Cairo, Egypt "
Chief Accountant,https://wuzzuf.net/jobs/p/g/HDyKlTQXML8B-Chief-Accountant-Antal-International---Egypt-Alexandria-Egypt,Full Time,Antal International - Egypt -,"Alexandria, Egypt "
Well Testing Engineer Trainee,https://wuzzuf.net/jobs/p/g/hP1BaflVhzD4-Well-Testing-Engineer-Trainee-Rawabi-United-Safety-Services-Company-Limited-RUSS-Riyadh-Saudi-Arabia,Full Time,Rawabi United Safety Services Company Limited (RUSS) -,"Riyadh, Saudi Arabia "
People Cost Lead,https://wuzzuf.net/jobs/p/g/yrIk5cWdx3uQ-People-Cost-Lead-Coca-Cola-HBC-Cairo-Egypt,Full Time,Coca-Cola HBC -,"Cairo, Egypt "
Intern - Shopper & Customer Marketing,https://wuzzuf.net/jobs/p/g/UtyrzN9Vz3O7-Intern---Shopper-Customer-Marketing-Beiersdorf-Dubai-United-Arab-Emirates,Full Time,Beiersdorf -,"Dubai, United Arab Emirates "
Intern - Sales,https://wuzzuf.net/jobs/p/g/9ahWThrcIT6I-Intern---Sales-Beiersdorf-Makkah-Saudi-Arabia,Full Time,Beiersdorf -,"Makkah, Saudi Arabia "
Intern - Teaching Assistant (Tech),https://wuzzuf.net/jobs/p/g/XI3QDoUq6lrz-Intern---Teaching-Assistant-Tech-Simplilearn-Riyadh-Saudi-Arabia,Freelance / Project,Simplilearn -,"Riyadh, Saudi Arabia "
Senior Business Analyst - Health Insurance (On-Site),https://wuzzuf.net/jobs/p/g/Z7bqZtNtnGpP-Senior-Business-Analyst---Health-Insurance-On-Site-CoverGo-Riyadh-Saudi-Arabia,Full Time,CoverGo -,"Riyadh, Saudi Arabia "
Accountant,https://wuzzuf.net/jobs/p/g/I00FhkeLE8TB-Accountant-SNAP14-Production-Cairo-Egypt,Full Time,SNAP14 Production -,"Cairo, Egypt "
Director Partnerships Development,https://wuzzuf.net/jobs/p/g/QIJZklEVAkRP-Director-Partnerships-Development-Pulse-iD-Dubai-United-Arab-Emirates,Full Time,Pulse iD -,"Dubai, United Arab Emirates "
Business Analyst,https://wuzzuf.net/jobs/p/g/pjkDODOVyAmN-Business-Analyst-Truelancer-com-Dubai-United-Arab-Emirates,Full Time,Truelancer.com -,"Dubai, United Arab Emirates "
Financial Controller,https://wuzzuf.net/jobs/p/g/7e35F5Ci1FHV-Financial-Controller-DHL-Cairo-Egypt,Full Time,DHL -,"Cairo, Egypt "
Senior Financial Accountant - Dubai,https://wuzzuf.net/jobs/p/g/oPETwFMNEmel-Senior-Financial-Accountant---Dubai-TikTok-Dubai-United-Arab-Emirates,Full Time,TikTok -,"Dubai, United Arab Emirates "
ServiceNow Strategic Portfolio Management Functional Consultant,https://wuzzuf.net/jobs/p/g/Dn5sWe9VkIcP-ServiceNow-Strategic-Portfolio-Management-Functional-Consultant-InterQuest-Group-Riyadh-Saudi-Arabia,Full Time,InterQuest Group -,"Riyadh, Saudi Arabia "
Artificial Intelligence Engineer,https://wuzzuf.net/jobs/p/g/5dvDGA15Ua83-Artificial-Intelligence-Engineer-iHR-International-Human-Resources-Riyadh-Saudi-Arabia,Full Time,iHR (International Human Resources) -,"Riyadh, Saudi Arabia "
"Account Manager, Quantitative Research",https://wuzzuf.net/jobs/p/g/4vRvv66h11wJ-Account-Manager-Quantitative-Research-Kantar-Cairo-Egypt,Full Time,Kantar -,"Cairo, Egypt "
Strategy Manager Operating Model & Organizational Design- Middle East,https://wuzzuf.net/jobs/p/g/rkkVsCZ5yJBc-Strategy-Manager-Operating-Model-Organizational-Design--Middle-East-Accenture-Middle-East-Riyadh-Saudi-Arabia,Full Time,Accenture Middle East -,"Riyadh, Saudi Arabia "
"Senior Business Analyst- Automation, KYC & Fraud",https://wuzzuf.net/jobs/p/g/ocBrA13JaQRz-Senior-Business-Analyst--Automation-KYC-Fraud-PayTech-Group-Dubai-United-Arab-Emirates,Full Time,PayTech Group -,"Dubai, United Arab Emirates "
Finance Controller (Education Sector) - Manager – Managed Services,https://wuzzuf.net/jobs/p/g/23QkovSt3a0C-Finance-Controller-Education-Sector---Manager-–-Managed-Services-ACCA-Careers-Dubai-United-Arab-Emirates,Full Time,ACCA Careers -,"Dubai, United Arab Emirates "
Director of Procurement Policies,https://wuzzuf.net/jobs/p/g/P45ZRvDMHjYc-Director-of-Procurement-Policies-The-Professionals-Riyadh-Saudi-Arabia,Full Time,The Professionals -,"Riyadh, Saudi Arabia "
Accounting Clerk,https://wuzzuf.net/jobs/p/g/PdKOVSALh7F7-Accounting-Clerk-Grosvenor-House-Dubai-and-Le-Royal-Meridien-Beach-Resort-Spa-Dubai-United-Arab-Emirates,Full Time,Grosvenor House Dubai and Le Royal Meridien Beach Resort & Spa -,"Dubai, United Arab Emirates "
Chief Marketing Officer,https://wuzzuf.net/jobs/p/g/GthLQWgZujOs-Chief-Marketing-Officer-Realiste-Dubai-United-Arab-Emirates,Full Time,Realiste -,"Dubai, United Arab Emirates "
Treasury Intern,https://wuzzuf.net/jobs/p/g/sew8V1LSFF6I-Treasury-Intern-Tagaddod-Cairo-Egypt,Full Time,Tagaddod -,"Cairo, Egypt "
"Senior Associate, Construction Delay",https://wuzzuf.net/jobs/p/g/QlcUTIjRDKLK-Senior-Associate-Construction-Delay-Secretariat-Dubai-United-Arab-Emirates,Full Time,Secretariat -,"Dubai, United Arab Emirates "
Reporting Analyst (MIS) - Senior Process Associate – English – On Site Cairo-HIG017323,https://wuzzuf.net/jobs/p/g/5m8ATeohbR7M-Reporting-Analyst-MIS---Senior-Process-Associate-–-English-–-On-Site-Cairo-HIG017323-Genpact-Cairo-Egypt,Full Time,Genpact -,"Cairo, Egypt "
Director of Finance - Investment,https://wuzzuf.net/jobs/p/g/MHuAmcY4EHQ7-Director-of-Finance---Investment-Flat6Labs-Accelerator-Company-Cairo-Egypt,Full Time,Flat6Labs Accelerator Company -,"Cairo, Egypt "
Senior SAP S4/Hana Application Specialist,https://wuzzuf.net/jobs/p/g/lK4Ewuo1C04Q-Senior-SAP-S4Hana-Application-Specialist-Dicetek-LLC-Dubai-United-Arab-Emirates,Freelance / Project,Dicetek LLC -,"Dubai, United Arab Emirates "
Assistant Manager Internal Audit,https://wuzzuf.net/jobs/p/g/35Izy1EWOx1p-Assistant-Manager-Internal-Audit-Flow-Talent-Dubai-United-Arab-Emirates,Full Time,Flow Talent -,"Dubai, United Arab Emirates "
Real Time Management Specialist,https://wuzzuf.net/jobs/p/g/CGxA8LloR624-Real-Time-Management-Specialist-Future-Group-Translation-Services-Cairo-Egypt,Full Time,Future Group Translation Services -,"Cairo, Egypt "
Intern - Finance,https://wuzzuf.net/jobs/p/g/KrIxeQaLCr3f-Intern---Finance-Beiersdorf-Cairo-Egypt,Full Time,Beiersdorf -,"Cairo, Egypt "
Accounting Director,https://wuzzuf.net/jobs/p/g/FqwNhBUAxLfw-Accounting-Director-Splonline-Riyadh-Saudi-Arabia,Full Time,Splonline -,"Riyadh, Saudi Arabia "
"Research Analyst - Infrastructure, Real Estate, Transportation & Tourism",https://wuzzuf.net/jobs/p/g/4Gp5FlqGZHzb-Research-Analyst---Infrastructure-Real-Estate-Transportation-Tourism-Boston-Consulting-Group-BCG-Riyadh-Saudi-Arabia,Full Time,Boston Consulting Group (BCG) -,"Riyadh, Saudi Arabia "
SR. BUSINESS ANALYST (PROCESS EXCELLENCE),https://wuzzuf.net/jobs/p/g/HqHGjolC3agR-SR-BUSINESS-ANALYST-PROCESS-EXCELLENCE-QatarEnergy-Doha-Qatar,Full Time,QatarEnergy -,"Doha, Qatar "
Eagle Product Consultant - Techno Functional,https://wuzzuf.net/jobs/p/g/6J4zAlMWym5Y-Eagle-Product-Consultant---Techno-Functional-Cognizant-Riyadh-Saudi-Arabia,Full Time,Cognizant -,"Riyadh, Saudi Arabia "
Credit Collections Officer,https://wuzzuf.net/jobs/p/g/l9pzRQlfnemr-Credit-Collections-Officer-Ironmountain-Dubai-United-Arab-Emirates,Full Time,Ironmountain -,"Dubai, United Arab Emirates "
Senior Business Analyst,https://wuzzuf.net/jobs/p/g/Vg6KYGJVj7jG-Senior-Business-Analyst-InfoVision-Inc-Dubai-United-Arab-Emirates,Full Time,InfoVision Inc. -,"Dubai, United Arab Emirates "
Artist Relations Manager Egypt/Lebanon,https://wuzzuf.net/jobs/p/g/PGd86ehftYDx-Artist-Relations-Manager-EgyptLebanon-Believe-Cairo-Egypt,Full Time,Believe -,"Cairo, Egypt "
Account Manager,https://wuzzuf.net/jobs/p/g/xLT8q9YnetGk-Account-Manager-TLC-Worldwide-Dubai-United-Arab-Emirates,Full Time,TLC Worldwide -,"Dubai, United Arab Emirates "
Internal Auditor,https://wuzzuf.net/jobs/p/g/TJ2m6jj8iwwM-Internal-Auditor-Affiniax-Partners-Dubai-United-Arab-Emirates,Full Time,Affiniax Partners -,"Dubai, United Arab Emirates "
Accountant (CMA /ACCA Qualified),https://wuzzuf.net/jobs/p/g/r3NOa00egZqd-Accountant-CMA-ACCA-Qualified-Black-Pearl-Consult-Dubai-United-Arab-Emirates,Full Time,Black Pearl Consult -,"Dubai, United Arab Emirates "
Organizational Change Consultant,https://wuzzuf.net/jobs/p/g/ZyhbgeqnlXY7-Organizational-Change-Consultant-Oracle-Dubai-United-Arab-Emirates,Full Time,Oracle -,"Dubai, United Arab Emirates "
Business Strategy Senior Manager- Products,https://wuzzuf.net/jobs/p/g/x27xs7LDMEdK-Business-Strategy-Senior-Manager--Products-Accenture-Middle-East-Riyadh-Saudi-Arabia,Full Time,Accenture Middle East -,"Riyadh, Saudi Arabia "
Corporate Accountant,https://wuzzuf.net/jobs/p/g/bH4gnkWKbpWI-Corporate-Accountant-Bunge-Riyadh-Saudi-Arabia,Full Time,Bunge -,"Riyadh, Saudi Arabia "
Senior Business Analyst,https://wuzzuf.net/jobs/p/g/UAPlZeHwkSf2-Senior-Business-Analyst-Tech-Integrated-Services-Cairo-Egypt,Full Time,Tech Integrated Services -,"Cairo, Egypt "
Credit Collections Officer,https://wuzzuf.net/jobs/p/g/d6q03lpyIci4-Credit-Collections-Officer-Iron-Mountain-Inc-Dubai-United-Arab-Emirates,Full Time,Iron Mountain Inc. -,"Dubai, United Arab Emirates "
Fleet Coordinator,https://wuzzuf.net/jobs/p/g/clI3IU9NS1RO-Fleet-Coordinator-Panda-Retail-Company-–-Savola-Group-Makkah-Saudi-Arabia,Full Time,Panda Retail Company – Savola Group -,"Makkah, Saudi Arabia "
Audit & Assurance | IT Assurance | Assistant Manager - Qatar,https://wuzzuf.net/jobs/p/g/zXn9qd7hlsZn-Audit-Assurance-IT-Assurance-Assistant-Manager---Qatar-Deloitte-Doha-Qatar,Full Time,Deloitte -,"Doha, Qatar "
Payroll Accountant,https://wuzzuf.net/jobs/p/g/Axn7lr8x1SyH-Payroll-Accountant-DSV---Global-Transport-and-Logistics-Tabuk-Saudi-Arabia,Full Time,DSV - Global Transport and Logistics -,"Tabuk, Saudi Arabia "
"Valuations Manager, Transaction Services",https://wuzzuf.net/jobs/p/g/lVZqF8aej5yf-Valuations-Manager-Transaction-Services-ACCA-Careers-Dubai-United-Arab-Emirates,Full Time,ACCA Careers -,"Dubai, United Arab Emirates "
Finance Manager VAS,https://wuzzuf.net/jobs/p/g/0XiqDKLgqYJK-Finance-Manager-VAS-VISA-Dubai-United-Arab-Emirates,Full Time,VISA -,"Dubai, United Arab Emirates "
Marketing Cloud Account Executive - Duabi,https://wuzzuf.net/jobs/p/g/2KVmg9BaNwEB-Marketing-Cloud-Account-Executive---Duabi-Salesforce-Dubai-United-Arab-Emirates,Full Time,Salesforce -,"Dubai, United Arab Emirates "
Finance Executive,https://wuzzuf.net/jobs/p/g/EHxuc8GvqlEC-Finance-Executive-Grosvenor-House-Dubai-and-Le-Royal-Meridien-Beach-Resort-Spa-Dubai-United-Arab-Emirates,Full Time,Grosvenor House Dubai and Le Royal Meridien Beach Resort & Spa -,"Dubai, United Arab Emirates "
Income Controller,https://wuzzuf.net/jobs/p/g/NabnfpvB1Eun-Income-Controller-Sofitel-Marrakech-Ras-al-Khaimah-United-Arab-Emirates,Full Time,Sofitel Marrakech -,"Ras al-Khaimah, United Arab Emirates "
OD Specialist,https://wuzzuf.net/jobs/p/g/TGRWuwzBn3m5-OD-Specialist-The-Professionals-Alexandria-Egypt,Full Time,The Professionals -,"Alexandria, Egypt "
