Title,Link,Job Type,Campany,Location
SR. STRUCTURAL ENGINEER,https://wuzzuf.net/jobs/p/g/HqoKV17kpuNv-SR-STRUCTURAL-ENGINEER-Duncan-Ross-Consulting-Dubai-United-Arab-Emirates,Full Time,Duncan & Ross Consulting -,"Dubai, United Arab Emirates "
Emirati IT Administrator,https://wuzzuf.net/jobs/p/g/bRFFzWs0B9h7-Emirati-IT-Administrator-Emira-Talent-Dubai-United-Arab-Emirates,Full Time,Emira Talent -,"Dubai, United Arab Emirates "
Business Development Manager (Saudi National),https://wuzzuf.net/jobs/p/g/yIqVGsd4BahK-Business-Development-Manager-Saudi-National-EuroTech-ME-Riyadh-Saudi-Arabia,Full Time,EuroTech ME -,"Riyadh, Saudi Arabia "
Senior Backend Engineer,https://wuzzuf.net/jobs/p/g/ERMNITbXY8Vq-Senior-Backend-Engineer-Gulf-Business-Machines-PND-Riyadh-Saudi-Arabia,Full Time,Gulf Business Machines PND -,"Riyadh, Saudi Arabia "
Facility Management Specialist – Hard Services,https://wuzzuf.net/jobs/p/g/FerLomGoJmpx-Facility-Management-Specialist-–-Hard-Services-GatedTalent---Connecting-Top-Executive-Search-Firms-And-Executives-Dubai-United-Arab-Emirates,Full Time,GatedTalent - Connecting Top Executive Search Firms And Executives -,"Dubai, United Arab Emirates "
Application Practice Lead,https://wuzzuf.net/jobs/p/g/3X47lxrPdMRc-Application-Practice-Lead-Dimension-Data-Dubai-United-Arab-Emirates,Full Time,Dimension Data -,"Dubai, United Arab Emirates "
"Manager, Business Analytics",https://wuzzuf.net/jobs/p/g/bo0LSXU41G0J-Manager-Business-Analytics-Kerzner-International-Dubai-United-Arab-Emirates,Full Time,Kerzner International -,"Dubai, United Arab Emirates "
Customer Success Manager - Operational Performance,https://wuzzuf.net/jobs/p/g/MttMuiTeWXzB-Customer-Success-Manager---Operational-Performance-Amadeus-Dubai-United-Arab-Emirates,Full Time,Amadeus -,"Dubai, United Arab Emirates "
"Software Engineer ""Backend Engineer""",https://wuzzuf.net/jobs/p/g/vLv89rwM5EoG-Software-Engineer-Backend-Engineer-Incorta-Inc-Cairo-Egypt,Full Time,Incorta Inc -,"Cairo, Egypt "
AWS Graduate Technical Sales Representative,https://wuzzuf.net/jobs/p/g/ojSPSZNl8ifa-AWS-Graduate-Technical-Sales-Representative-Amazon-Web-Services-AWS-Dubai-United-Arab-Emirates,Full Time,Amazon Web Services (AWS) -,"Dubai, United Arab Emirates "
Head of Quality Assurance,https://wuzzuf.net/jobs/p/g/HdCe4nAg4pIN-Head-of-Quality-Assurance-Zid-زد-Cairo-Egypt,Full Time,Zid | زد -,"Cairo, Egypt "
Service Account Manager,https://wuzzuf.net/jobs/p/g/uAl2VOBZlfbZ-Service-Account-Manager-Danfoss-Dubai-United-Arab-Emirates,Full Time,Danfoss -,"Dubai, United Arab Emirates "
BUSINESS SYSTEM ANALYST,https://wuzzuf.net/jobs/p/g/OV6RxkAZodD1-BUSINESS-SYSTEM-ANALYST-JODAYN-Riyadh-Saudi-Arabia,Full Time,JODAYN -,"Riyadh, Saudi Arabia "
"Lead QA Automation Engineer - UAE Onsite Opportunity, London",https://wuzzuf.net/jobs/p/g/62iCtQdCPsnO-Lead-QA-Automation-Engineer---UAE-Onsite-Opportunity-London-ION-Dubai-United-Arab-Emirates,Full Time,ION -,"Dubai, United Arab Emirates "
Account and Event Specialist (English),https://wuzzuf.net/jobs/p/g/JpFkuuhgnkPq-Account-and-Event-Specialist-English-YPO-Dubai-United-Arab-Emirates,Freelance / Project,YPO -,"Dubai, United Arab Emirates "
Consultant - Information & Communication Technology,https://wuzzuf.net/jobs/p/g/e8bj4R0iFSQo-Consultant---Information-Communication-Technology-Frost-Sullivan-Riyadh-Saudi-Arabia,Full Time,Frost & Sullivan -,"Riyadh, Saudi Arabia "
CAMO Engineer H/F,https://wuzzuf.net/jobs/p/g/zqZ2flJgMWNV-CAMO-Engineer-HF-Apave-Makkah-Saudi-Arabia,Full Time,Apave -,"Makkah, Saudi Arabia "
Business Analyst,https://wuzzuf.net/jobs/p/g/zY7naaYfVDVd-Business-Analyst-Müllers-Solutions-Riyadh-Saudi-Arabia,Full Time,Müller`s Solutions -,"Riyadh, Saudi Arabia "
Course Presenter (Part Time),https://wuzzuf.net/jobs/p/g/avsZoFFA9VDy-Course-Presenter-Part-Time-almentor-net-Cairo-Egypt,Full Time,almentor.net -,"Cairo, Egypt "
Software Engineer- Integrations,https://wuzzuf.net/jobs/p/g/OKuE0YXvVQ7v-Software-Engineer--Integrations-GAC-Group-Dubai-United-Arab-Emirates,Full Time,GAC Group -,"Dubai, United Arab Emirates "
Offer Professional Services Technical Consultant,https://wuzzuf.net/jobs/p/g/5s13Zc3Ery9O-Offer-Professional-Services-Technical-Consultant-Amadeus-Dubai-United-Arab-Emirates,Full Time,Amadeus -,"Dubai, United Arab Emirates "
Field IT Support Engineer (L2),https://wuzzuf.net/jobs/p/g/N2mSqHdJF5sC-Field-IT-Support-Engineer-L2-burhani-Dubai-United-Arab-Emirates,Full Time,burhani -,"Dubai, United Arab Emirates "
ITS Professional - Central (Riyadh),https://wuzzuf.net/jobs/p/g/QbBueiJJBNLN-ITS-Professional---Central-Riyadh-Danaher-Riyadh-Saudi-Arabia,Full Time,Danaher -,"Riyadh, Saudi Arabia "
Sr Key Account Specialist Dammam,https://wuzzuf.net/jobs/p/g/mAfGRfBw5F24-Sr-Key-Account-Specialist-Dammam-Dexcom-Riyadh-Saudi-Arabia,Full Time,Dexcom -,"Riyadh, Saudi Arabia "
Senior Manager (B2B Operations),https://wuzzuf.net/jobs/p/g/SvFWDoZ8pfkf-Senior-Manager-B2B-Operations-Raya-Trade-Distribution-Cairo-Egypt,Full Time,Raya Trade & Distribution -,"Cairo, Egypt "
Staff Software Engineer,https://wuzzuf.net/jobs/p/g/ETrCdKDmGKZH-Staff-Software-Engineer-TalPods-Dubai-United-Arab-Emirates,Full Time,TalPods -,"Dubai, United Arab Emirates "
Cloud Infrastructure Platform Architect,https://wuzzuf.net/jobs/p/g/hASJdY9qNdI1-Cloud-Infrastructure-Platform-Architect-Oracle-Dubai-United-Arab-Emirates,Full Time,Oracle -,"Dubai, United Arab Emirates "
ITS Professional - Central (Riyadh),https://wuzzuf.net/jobs/p/g/NpJaCXDjXW7G-ITS-Professional---Central-Riyadh-Radiometer-Riyadh-Saudi-Arabia,Full Time,Radiometer -,"Riyadh, Saudi Arabia "
Flares Process Engineer- Middle East,https://wuzzuf.net/jobs/p/g/ZWp30Miebh7E-Flares-Process-Engineer--Middle-East-Koch-Industries-Riyadh-Saudi-Arabia,Full Time,Koch Industries -,"Riyadh, Saudi Arabia "
SQL Developer,https://wuzzuf.net/jobs/p/g/P3VYUSX8tLww-SQL-Developer-Capgemini-Cairo-Egypt,Full Time,Capgemini -,"Cairo, Egypt "
Sr. Wet Utilities Design Engineer,https://wuzzuf.net/jobs/p/g/m2iyNdA644PJ-Sr-Wet-Utilities-Design-Engineer-DAR-ENGINEERING-Cairo-Egypt,Full Time,DAR ENGINEERING -,"Cairo, Egypt "
Sr. Finance systems specialist (FICO),https://wuzzuf.net/jobs/p/g/Vwvg4gSsvlIF-Sr-Finance-systems-specialist-FICO-AlQahtani-Holding-Riyadh-Saudi-Arabia,Full Time,AlQahtani Holding -,"Riyadh, Saudi Arabia "
ITS Professional - Central (Riyadh),https://wuzzuf.net/jobs/p/g/bmggBfasC455-ITS-Professional---Central-Riyadh-Radiometer-Medical-ApS-Riyadh-Saudi-Arabia,Full Time,Radiometer Medical ApS -,"Riyadh, Saudi Arabia "
Teacher - EYFS,https://wuzzuf.net/jobs/p/g/QNAMzXnupAIP-Teacher---EYFS-Aldar-Education-Dubai-United-Arab-Emirates,Full Time,Aldar Education -,"Dubai, United Arab Emirates "
Sales Development Representative Team Lead,https://wuzzuf.net/jobs/p/g/bSYzcONDFZcY-Sales-Development-Representative-Team-Lead-Velents-Cairo-Egypt,Full Time,Velents -,"Cairo, Egypt "
"Graduate Technical Sales Representative - UAE National, AWS",https://wuzzuf.net/jobs/p/g/S9heSQ3F7opp-Graduate-Technical-Sales-Representative---UAE-National-AWS-Amazon-Web-Services-AWS-Dubai-United-Arab-Emirates,Full Time,Amazon Web Services (AWS) -,"Dubai, United Arab Emirates "
Senior UX Researcher - Qualitative,https://wuzzuf.net/jobs/p/g/yBNtcOl8hsI2-Senior-UX-Researcher---Qualitative-Careem-Dubai-United-Arab-Emirates,Full Time,Careem -,"Dubai, United Arab Emirates "
Cath Lab Technician,https://wuzzuf.net/jobs/p/g/Hx8tEj9QWgKY-Cath-Lab-Technician-Dr-Soliman-Fakeeh-Hospital-Madinah-Riyadh-Saudi-Arabia,Full Time,Dr. Soliman Fakeeh Hospital Madinah -,"Riyadh, Saudi Arabia "
Process Engineer - Olefins Technology/MFSC,https://wuzzuf.net/jobs/p/g/lTMffcUmKEI2-Process-Engineer---Olefins-TechnologyMFSC-ICM-People-do-Brasil-Riyadh-Saudi-Arabia,Full Time,ICM People do Brasil -,"Riyadh, Saudi Arabia "
Graduate Engineering Trainee (GET),https://wuzzuf.net/jobs/p/g/8tb69wMgMuqu-Graduate-Engineering-Trainee-GET-malomatia-Doha-Qatar,Full Time,malomatia -,"Doha, Qatar "
User Experience (UX) Designer - FINTEC Applications,https://wuzzuf.net/jobs/p/g/ihrmQ8p7aEg7-User-Experience-UX-Designer---FINTEC-Applications-Believe-Resourcing-Group-Dubai-United-Arab-Emirates,Full Time,Believe Resourcing Group -,"Dubai, United Arab Emirates "
"Manager, Patient Access Services (UAE National Talent)",https://wuzzuf.net/jobs/p/g/8j4w5qtiRkI8-Manager-Patient-Access-Services-UAE-National-Talent-M42-Health-Dubai-United-Arab-Emirates,Full Time,M42 Health -,"Dubai, United Arab Emirates "
Senior Territory Manager (Riyadh) - Saudi National Only,https://wuzzuf.net/jobs/p/g/RPTFnB3kPw86-Senior-Territory-Manager-Riyadh---Saudi-National-Only-Honeywell-Riyadh-Saudi-Arabia,Full Time,Honeywell -,"Riyadh, Saudi Arabia "
Learning & Development Coordinator (UAE National),https://wuzzuf.net/jobs/p/g/gbK5HmBkMIaQ-Learning-Development-Coordinator-UAE-National-Turner-Townsend-Dubai-United-Arab-Emirates,Full Time,Turner & Townsend -,"Dubai, United Arab Emirates "
Performance & Rewards Manager,https://wuzzuf.net/jobs/p/g/mPqaxJTUfuWQ-Performance-Rewards-Manager-SGS---Saudi-Ground-Services-Makkah-Saudi-Arabia,Full Time,SGS - Saudi Ground Services -,"Makkah, Saudi Arabia "
"Director Business Development, Payers, Providers & Government, Middle East",https://wuzzuf.net/jobs/p/g/5CRZ3K5WIwek-Director-Business-Development-Payers-Providers-Government-Middle-East-IQVIA-Inc-Cairo-Egypt,Full Time,IQVIA Inc -,"Cairo, Egypt "
Delivery Manager,https://wuzzuf.net/jobs/p/g/apNHM1ozYv79-Delivery-Manager-Keyloop-Dubai-United-Arab-Emirates,Full Time,Keyloop -,"Dubai, United Arab Emirates "
2024 AWS Graduate Sales Program - UAE National,https://wuzzuf.net/jobs/p/g/Z4QDNsFVNxoz-2024-AWS-Graduate-Sales-Program---UAE-National-Amazon-Web-Services-AWS-Dubai-United-Arab-Emirates,Full Time,Amazon Web Services (AWS) -,"Dubai, United Arab Emirates "
Senior UX Designer,https://wuzzuf.net/jobs/p/g/xXJdX1HILu26-Senior-UX-Designer-VML-Riyadh-Saudi-Arabia,Full Time,VML -,"Riyadh, Saudi Arabia "
Customer Support Specialist,https://wuzzuf.net/jobs/p/g/W7SadscVyuHL-Customer-Support-Specialist-GamaLearn-Dubai-United-Arab-Emirates,Full Time,GamaLearn -,"Dubai, United Arab Emirates "
Senior UI Designer,https://wuzzuf.net/jobs/p/g/2f1fAb4jI9Ai-Senior-UI-Designer-VML-Riyadh-Saudi-Arabia,Full Time,VML -,"Riyadh, Saudi Arabia "
Oracle CX Developer,https://wuzzuf.net/jobs/p/g/wxhioJMrTri7-Oracle-CX-Developer-Dicetek-LLC-Dubai-United-Arab-Emirates,Freelance / Project,Dicetek LLC -,"Dubai, United Arab Emirates "
Manager- GCOO Projects & Partnerships (Emiratization),https://wuzzuf.net/jobs/p/g/mS0GmzaJiIyd-Manager--GCOO-Projects-Partnerships-Emiratization-First-Abu-Dhabi-Bank-FAB-Dubai-United-Arab-Emirates,Full Time,First Abu Dhabi Bank (FAB) -,"Dubai, United Arab Emirates "
IT Project Manager,https://wuzzuf.net/jobs/p/g/k1pM1wJe2Q9H-IT-Project-Manager-2P-Perfect-Presentation-Riyadh-Saudi-Arabia,Full Time,2P Perfect Presentation -,"Riyadh, Saudi Arabia "
Manager- GCOO Projects & Partnerships,https://wuzzuf.net/jobs/p/g/Fwq3t36nj3k8-Manager--GCOO-Projects-Partnerships-First-Abu-Dhabi-Bank-FAB-Dubai-United-Arab-Emirates,Full Time,First Abu Dhabi Bank (FAB) -,"Dubai, United Arab Emirates "
Course Presenter (Part Time),https://wuzzuf.net/jobs/p/g/2bhTccQ0PAGG-Course-Presenter-Part-Time-almentor-Cairo-Egypt,Part Time,almentor -,"Cairo, Egypt "
Senior Cyber Security Analyst,https://wuzzuf.net/jobs/p/g/ZNNIpjnfnBmU-Senior-Cyber-Security-Analyst-Abu-Dhabi-Accountability-Authority-Dubai-United-Arab-Emirates,Full Time,Abu Dhabi Accountability Authority -,"Dubai, United Arab Emirates "
Lead Offshore Structural Designer,https://wuzzuf.net/jobs/p/g/Cdcx4EmNHlXS-Lead-Offshore-Structural-Designer-Kent-Doha-Qatar,Freelance / Project,Kent -,"Doha, Qatar "
Enterprise Account Manager,https://wuzzuf.net/jobs/p/g/0JbVy7xZg7j3-Enterprise-Account-Manager-Veeam-Software-Riyadh-Saudi-Arabia,Full Time,Veeam Software -,"Riyadh, Saudi Arabia "
Cyber Security and Infrastructure Architect,https://wuzzuf.net/jobs/p/g/8zxkNeEzq7ja-Cyber-Security-and-Infrastructure-Architect-SIGMA-EMEA-Cairo-Egypt,Full Time,SIGMA EMEA -,"Cairo, Egypt "
Field Support Specialist: (Oil & Gas): Dammam,https://wuzzuf.net/jobs/p/g/tVoxnhhFSZqP-Field-Support-Specialist-Oil-Gas-Dammam-NOV-Riyadh-Saudi-Arabia,Full Time,NOV -,"Riyadh, Saudi Arabia "
Business analyst,https://wuzzuf.net/jobs/p/g/qONCK2iJR4dO-Business-analyst-Pentavalue-Cairo-Egypt,Full Time,Pentavalue -,"Cairo, Egypt "
e-Commerce Retail User Experience Tester,https://wuzzuf.net/jobs/p/g/1hAjEoWqH7im-e-Commerce-Retail-User-Experience-Tester-Centific-Dubai-United-Arab-Emirates,Part Time,Centific -,"Dubai, United Arab Emirates "
CTO,https://wuzzuf.net/jobs/p/g/pFsXUEdYYMwH-CTO-Emira-Talent-Dubai-United-Arab-Emirates,Full Time,Emira Talent -,"Dubai, United Arab Emirates "
"Senior Product Manager - Platform, Customer Experience",https://wuzzuf.net/jobs/p/g/6ghVOkDkxcjV-Senior-Product-Manager---Platform-Customer-Experience-Careem-Dubai-United-Arab-Emirates,Full Time,Careem -,"Dubai, United Arab Emirates "
Specialist- Quality Assurance (UAE NATIONALS ONLY),https://wuzzuf.net/jobs/p/g/5G0mD0B9WyDE-Specialist--Quality-Assurance-UAE-NATIONALS-ONLY-First-Abu-Dhabi-Bank-FAB-Dubai-United-Arab-Emirates,Full Time,First Abu Dhabi Bank (FAB) -,"Dubai, United Arab Emirates "
Java Backend Developer,https://wuzzuf.net/jobs/p/g/xqulxc44ET1D-Java-Backend-Developer-Collars-Cairo-Egypt,Full Time,Collars -,"Cairo, Egypt "
Senior Product Manager - Operations,https://wuzzuf.net/jobs/p/g/E1hTBpiQrkPz-Senior-Product-Manager---Operations-Cafu-Dubai-United-Arab-Emirates,Full Time,Cafu -,"Dubai, United Arab Emirates "
Sales Representative,https://wuzzuf.net/jobs/p/g/i1n0YjAByjGz-Sales-Representative-Total-Freight-International-Dubai-United-Arab-Emirates,Full Time,Total Freight International -,"Dubai, United Arab Emirates "
Laboratory Supervisor,https://wuzzuf.net/jobs/p/g/GxMuLOve9uub-Laboratory-Supervisor-Dr-Soliman-Fakeeh-Hospital-Madinah-Riyadh-Saudi-Arabia,Full Time,Dr. Soliman Fakeeh Hospital Madinah -,"Riyadh, Saudi Arabia "
BI Lead,https://wuzzuf.net/jobs/p/g/1HdpTXOrhHs1-BI-Lead-DXC-technology-Cairo-Egypt,Full Time,DXC.technology -,"Cairo, Egypt "
Product Manager,https://wuzzuf.net/jobs/p/g/UsxayG4r80dP-Product-Manager-Jadeer-Cairo-Egypt,Full Time,Jadeer -,"Cairo, Egypt "
Engineer I - (Munitions),https://wuzzuf.net/jobs/p/g/HpgodaGDCgAe-Engineer-I---Munitions-HALCON-Dubai-United-Arab-Emirates,Full Time,HALCON -,"Dubai, United Arab Emirates "
Lead Penetration Tester (Cybersecurity),https://wuzzuf.net/jobs/p/g/3HwVeqTB0JU1-Lead-Penetration-Tester-Cybersecurity-QatarEnergy-Doha-Qatar,Full Time,QatarEnergy -,"Doha, Qatar "
"Senior Specialist, HRIS",https://wuzzuf.net/jobs/p/g/EI5sK8DUqJos-Senior-Specialist-HRIS-ROSHN-l-روشن-Riyadh-Saudi-Arabia,Full Time,ROSHN l روشن -,"Riyadh, Saudi Arabia "
Senior Project Manager,https://wuzzuf.net/jobs/p/g/jimZnEUZd12Q-Senior-Project-Manager-Rackspace-Technology-Cairo-Egypt,Full Time,Rackspace Technology -,"Cairo, Egypt "
Teacher - Primary,https://wuzzuf.net/jobs/p/g/X1DEB4RKinVe-Teacher---Primary-Aldar-Education-Dubai-United-Arab-Emirates,Full Time,Aldar Education -,"Dubai, United Arab Emirates "
Software Development Principal (.Net/Angular),https://wuzzuf.net/jobs/p/g/hLiFB7narpZC-Software-Development-Principal-NetAngular-Integrant-Inc-Cairo-Egypt,Full Time,"Integrant, Inc. -","Cairo, Egypt "
Consultant / Senior Consultant - Cybersecurity,https://wuzzuf.net/jobs/p/g/aNZPGjqM04OQ-Consultant-Senior-Consultant---Cybersecurity-Grant-Thornton---UAE-Dubai-United-Arab-Emirates,Full Time,Grant Thornton - UAE -,"Dubai, United Arab Emirates "
UAE - Head of Customer Experience (CX),https://wuzzuf.net/jobs/p/g/g4311eaj2p0Y-UAE---Head-of-Customer-Experience-CX-VML-Dubai-United-Arab-Emirates,Full Time,VML -,"Dubai, United Arab Emirates "
Product Manager – Digital Products,https://wuzzuf.net/jobs/p/g/EDcATx5lpDTp-Product-Manager-–-Digital-Products-Believe-Resourcing-Group-Dubai-United-Arab-Emirates,Full Time,Believe Resourcing Group -,"Dubai, United Arab Emirates "
ADMINISTRATOR,https://wuzzuf.net/jobs/p/g/TMvuCypVIWfB-ADMINISTRATOR-dnata-Dubai-United-Arab-Emirates,Full Time,dnata -,"Dubai, United Arab Emirates "
Associate - Financial Restructuring (Dubai),https://wuzzuf.net/jobs/p/g/gUYAJ9pquXm9-Associate---Financial-Restructuring-Dubai-Houlihan-Lokey-Dubai-United-Arab-Emirates,Full Time,Houlihan Lokey -,"Dubai, United Arab Emirates "
Network Engineer - Saudi,https://wuzzuf.net/jobs/p/g/2Is7Zpk751iX-Network-Engineer---Saudi-S2-Global-Riyadh-Saudi-Arabia,Full Time,S2 Global -,"Riyadh, Saudi Arabia "
Clinical IT Technical Support,https://wuzzuf.net/jobs/p/g/jmTg7jFqklVq-Clinical-IT-Technical-Support-Danaher-Riyadh-Saudi-Arabia,Full Time,Danaher -,"Riyadh, Saudi Arabia "
Project Controls Analyst,https://wuzzuf.net/jobs/p/g/ZxDhD5sV7cYD-Project-Controls-Analyst-Enstoa-Riyadh-Saudi-Arabia,Full Time,Enstoa -,"Riyadh, Saudi Arabia "
"Senior Analyst, Regulatory Reporting",https://wuzzuf.net/jobs/p/g/GZI0ZlAgLLv0-Senior-Analyst-Regulatory-Reporting-Commercial-Bank-of-Dubai-Dubai-United-Arab-Emirates,Full Time,Commercial Bank of Dubai -,"Dubai, United Arab Emirates "
"Software Engineer ""Backend Engineer"" Cairo, EG",https://wuzzuf.net/jobs/p/g/NlWGhYtPgtXZ-Software-Engineer-Backend-Engineer-Cairo-EG-Incorta-Inc-Cairo-Egypt,Full Time,Incorta Inc -,"Cairo, Egypt "
SQL Database Administrator,https://wuzzuf.net/jobs/p/g/S7RMkyMvmJkF-SQL-Database-Administrator-Inboxbiz-Riyadh-Saudi-Arabia,Full Time,Inboxbiz -,"Riyadh, Saudi Arabia "
Head Of Account Management,https://wuzzuf.net/jobs/p/g/mrp5zxc8fddS-Head-Of-Account-Management-Shift-EV-Cairo-Egypt,Full Time,Shift EV -,"Cairo, Egypt "
Lab Technician - Core Lab,https://wuzzuf.net/jobs/p/g/Xj1fesJ2ea7R-Lab-Technician---Core-Lab-Dr-Soliman-Fakeeh-Hospital-Madinah-Riyadh-Saudi-Arabia,Full Time,Dr. Soliman Fakeeh Hospital Madinah -,"Riyadh, Saudi Arabia "
Sr. Business Analyst,https://wuzzuf.net/jobs/p/g/ZeCeuGhfZSlH-Sr-Business-Analyst-DXC-technology-Cairo-Egypt,Full Time,DXC.technology -,"Cairo, Egypt "
IT Security Engineer (UAE National),https://wuzzuf.net/jobs/p/g/fhwcs600Y842-IT-Security-Engineer-UAE-National-Serco-Dubai-United-Arab-Emirates,Full Time,Serco -,"Dubai, United Arab Emirates "
Senior Python Developer,https://wuzzuf.net/jobs/p/g/VIT0dR1hFoCR-Senior-Python-Developer-Crossworkers-Egypt-Cairo-Egypt,Full Time,Crossworkers-Egypt -,"Cairo, Egypt "
Senior Designer (Digital),https://wuzzuf.net/jobs/p/g/1sQbevUlKQsm-Senior-Designer-Digital-160over90-Dubai-United-Arab-Emirates,Full Time,160over90 -,"Dubai, United Arab Emirates "
Functional Testing,https://wuzzuf.net/jobs/p/g/JbHG26W6sBRF-Functional-Testing-Cognizant-Riyadh-Saudi-Arabia,Full Time,Cognizant -,"Riyadh, Saudi Arabia "
CRM Manager (Emerging Markets Central),https://wuzzuf.net/jobs/p/g/P5gI13BY0a9c-CRM-Manager-Emerging-Markets-Central-adidas-Cairo-Egypt,Full Time,adidas -,"Cairo, Egypt "
Quality Engineer,https://wuzzuf.net/jobs/p/g/4Ht154ZxIEV8-Quality-Engineer-Electrolux-Group-Cairo-Egypt,Full Time,Electrolux Group -,"Cairo, Egypt "
Consultant/ Senior Consultant - Internal Audit (Arabic speaking),https://wuzzuf.net/jobs/p/g/LUEpIidKigIr-Consultant-Senior-Consultant---Internal-Audit-Arabic-speaking-Grant-Thornton---UAE-Dubai-United-Arab-Emirates,Full Time,Grant Thornton - UAE -,"Dubai, United Arab Emirates "
Senior Digital Designer,https://wuzzuf.net/jobs/p/g/S4Oq9U42xxK3-Senior-Digital-Designer-160over90-Dubai-United-Arab-Emirates,Full Time,160over90 -,"Dubai, United Arab Emirates "
"Lead Web UI Developer - UAE Onsite Opportunity, London",https://wuzzuf.net/jobs/p/g/LuhNSDXFRZ0l-Lead-Web-UI-Developer---UAE-Onsite-Opportunity-London-Lab49-Dubai-United-Arab-Emirates,Full Time,Lab49 -,"Dubai, United Arab Emirates "
Performance Monitoring Specialist,https://wuzzuf.net/jobs/p/g/EGJCcEMKkA5w-Performance-Monitoring-Specialist-Zakat-Tax-and-Customs-Authority-Riyadh-Saudi-Arabia,Full Time,"Zakat, Tax and Customs Authority -","Riyadh, Saudi Arabia "
Testing Engineer,https://wuzzuf.net/jobs/p/g/VSFOSwVCSCYt-Testing-Engineer-DXC-technology-Cairo-Egypt,Full Time,DXC.technology -,"Cairo, Egypt "
Python Team Lead,https://wuzzuf.net/jobs/p/g/cMV7R5PbhV3a-Python-Team-Lead-Crossworkers-Egypt-Cairo-Egypt,Full Time,Crossworkers-Egypt -,"Cairo, Egypt "
"Manager, SAP HCM Solutions",https://wuzzuf.net/jobs/p/g/XweeFChwnx5l-Manager-SAP-HCM-Solutions-ALSAYER-Holding-Kuwait-City-Kuwait,Full Time,ALSAYER Holding -,"Kuwait City, Kuwait "
Business Development Manager,https://wuzzuf.net/jobs/p/g/XhVAsubIFPEi-Business-Development-Manager-DHL-Global-Forwarding-Kuwait-City-Kuwait,Full Time,DHL Global Forwarding -,"Kuwait City, Kuwait "
Project Manager,https://wuzzuf.net/jobs/p/g/YB36Ns8K4UcE-Project-Manager-Mace-Dubai-United-Arab-Emirates,Full Time,Mace -,"Dubai, United Arab Emirates "
Business Intelligence Assistant Manager,https://wuzzuf.net/jobs/p/g/WPOUdL91WCHG-Business-Intelligence-Assistant-Manager-Panda-Retail-Company-–-Savola-Group-Makkah-Saudi-Arabia,Full Time,Panda Retail Company – Savola Group -,"Makkah, Saudi Arabia "
"Frontend Engineer Cairo, EG",https://wuzzuf.net/jobs/p/g/IjP0hteR47XV-Frontend-Engineer-Cairo-EG-Incorta-Inc-Cairo-Egypt,Full Time,Incorta Inc -,"Cairo, Egypt "
Medical Representative,https://wuzzuf.net/jobs/p/g/I9uSfZA145Ai-Medical-Representative-Tabuk-Pharmaceuticals-Riyadh-Saudi-Arabia,Full Time,Tabuk Pharmaceuticals -,"Riyadh, Saudi Arabia "
Information Communication and Technology Consultant,https://wuzzuf.net/jobs/p/g/SI6q6WkS8uPI-Information-Communication-and-Technology-Consultant-Frost-Sullivan-Riyadh-Saudi-Arabia,Full Time,Frost & Sullivan -,"Riyadh, Saudi Arabia "
